"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"2359","RITZ @ FARRER","RACE COURSE ROAD","08","Non-landed Properties","2","2800","800 to 900","Jun-2021"
"2360","JOOL SUITES","SING JOO WALK","08","Non-landed Properties","1","1900","400 to 500","Jun-2021"
"2361","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3200","900 to 1000","Jun-2021"
"2362","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2480","500 to 600","Jun-2021"
"2363","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","2700","900 to 1000","Jun-2021"
"2364","PARC SOMME","SOMME ROAD","08","Non-landed Properties","2","2000","600 to 700","Jun-2021"
"2365","R66 APARTMENTS","RANGOON ROAD","08","Non-landed Properties","1","2200","500 to 600","Jun-2021"
"2366","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","2900","900 to 1000","Jun-2021"
"2367","CITY LOFT","RACE COURSE ROAD","08","Non-landed Properties","1","2000","400 to 500","Jun-2021"
"2368","PARC SOMME","SOMME ROAD","08","Non-landed Properties","1","2300","300 to 400","Jun-2021"
"2369","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2700","500 to 600","Jun-2021"
"2370","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3300","1100 to 1200","Jun-2021"
"2371","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3800","1200 to 1300","Jun-2021"
"2372","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3200","800 to 900","Jun-2021"
"2373","SUITES 123","RANGOON ROAD","08","Non-landed Properties","1","2400","500 to 600","Jun-2021"
"2374","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","1833","500 to 600","Jun-2021"
"2375","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3000","600 to 700","Jun-2021"
"2376","R66 APARTMENTS","RANGOON ROAD","08","Non-landed Properties","1","2000","400 to 500","Jun-2021"
"2377","STURDEE RESIDENCES","BEATTY ROAD","08","Non-landed Properties","3","4400","1000 to 1100","Jun-2021"
"2378","TYRWHITT 139","TYRWHITT ROAD","08","Non-landed Properties","1","2050","300 to 400","Jun-2021"
"2379","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3600","800 to 900","Jun-2021"
"2380","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3000","800 to 900","Jun-2021"
"2381","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3500","1200 to 1300","Jun-2021"
"2382","SOHO @ FARRER","RACE COURSE ROAD","08","Non-landed Properties","1","1800","400 to 500","Jun-2021"
"2383","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","3","3700","1200 to 1300","Jun-2021"
"2384","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","NA","1800","300 to 400","Jun-2021"
"2385","RITZ @ FARRER","RACE COURSE ROAD","08","Non-landed Properties","3","3050","700 to 800","Jun-2021"
"2386","VOGX","DORSET ROAD","08","Non-landed Properties","2","3100","1400 to 1500","Jun-2021"
"2387","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3950","1200 to 1300","Jun-2021"
"2388","JOOL SUITES","SING JOO WALK","08","Non-landed Properties","1","2000","400 to 500","Jun-2021"
"2389","RANGOON VIEW","RANGOON ROAD","08","Non-landed Properties","3","2800","1300 to 1400","Jun-2021"
"2390","PRISTINE HEIGHTS","MERGUI ROAD","08","Non-landed Properties","3","3650","1000 to 1100","Jun-2021"
"2391","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1200 to 1300","Jun-2021"
"2392","CITIGATE RESIDENCE","RANGOON ROAD","08","Non-landed Properties","1","2300","500 to 600","Jun-2021"
"2393","RACE COURSE 138","RACE COURSE ROAD","08","Non-landed Properties","3","3200","1400 to 1500","Jun-2021"
"2394","TONG GUAN BUILDING","KITCHENER ROAD","08","Non-landed Properties","NA","41250",">3000","Jun-2021"
"2395","SUITES @ OWEN","OWEN ROAD","08","Non-landed Properties","1","1950","400 to 500","Jun-2021"
"2396","PRISTINE HEIGHTS","MERGUI ROAD","08","Non-landed Properties","3","3100","1000 to 1100","Jun-2021"
"2397","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Jun-2021"
"2398","KENTISH GREEN","OXFORD ROAD","08","Non-landed Properties","2","3200","1000 to 1100","Jun-2021"
"2399","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","2000","400 to 500","Jun-2021"
"2400","CLYDES RESIDENCE","MERGUI ROAD","08","Non-landed Properties","3","3900","1100 to 1200","Jun-2021"
"2401","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","4","4488","1400 to 1500","Jun-2021"
"2402","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3600","800 to 900","Jun-2021"
"2403","NON-LANDED HOUSING DEVELOPMENT","CHANDER ROAD","08","Non-landed Properties","NA","2400","600 to 700","Jun-2021"
"2404","NON-LANDED HOUSING DEVELOPMENT","FLANDERS SQUARE","08","Non-landed Properties","NA","2450","1000 to 1100","Jun-2021"
"2405","NON-LANDED HOUSING DEVELOPMENT","HAMILTON ROAD","08","Non-landed Properties","NA","2500","1400 to 1500","Jun-2021"
"2406","NON-LANDED HOUSING DEVELOPMENT","SERANGOON ROAD","08","Non-landed Properties","3","3200","1500 to 1600","Jun-2021"
"2407","NON-LANDED HOUSING DEVELOPMENT","TRURO ROAD","08","Non-landed Properties","NA","4000","1100 to 1200","Jun-2021"
"2408","NON-LANDED HOUSING DEVELOPMENT","RANGOON ROAD","08","Non-landed Properties","NA","3200","1300 to 1400","Jun-2021"
"2409","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3800","1200 to 1300","Jun-2021"
"2410","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","3","3600","1200 to 1300","Jun-2021"
"2411","8 FARRER SUITES","SING JOO WALK","08","Non-landed Properties","3","3500","1300 to 1400","Jun-2021"
"2412","URBAN LOFTS","RANGOON ROAD","08","Non-landed Properties","1","1950","400 to 500","Jun-2021"
"2413","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3000","900 to 1000","Jun-2021"
"2414","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","4750","1500 to 1600","Jun-2021"
"2415","CITY LOFT","RACE COURSE ROAD","08","Non-landed Properties","1","1600","300 to 400","Jun-2021"
"2416","URBAN LOFTS","RANGOON ROAD","08","Non-landed Properties","2","3000","1200 to 1300","Jun-2021"
"2417","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","2900","800 to 900","Jun-2021"
"2418","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2750","500 to 600","Jun-2021"
"2419","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3800","1200 to 1300","Jun-2021"
"2420","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","4300","1300 to 1400","May-2021"
"2421","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2900","500 to 600","May-2021"
"2422","TYRWHITT 139","TYRWHITT ROAD","08","Non-landed Properties","1","2100","300 to 400","May-2021"
"2423","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3200","800 to 900","May-2021"
"2424","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2400","500 to 600","May-2021"
"2425","LOFT @ RANGOON","RANGOON ROAD","08","Non-landed Properties","1","2100","400 to 500","May-2021"
"2426","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2725","500 to 600","May-2021"
"2427","CARLYX RESIDENCE","CARLISLE ROAD","08","Non-landed Properties","1","2000","500 to 600","May-2021"
"2428","PRISTINE HEIGHTS","MERGUI ROAD","08","Non-landed Properties","2","2700","700 to 800","May-2021"
"2429","HONG BUILDING","RANGOON ROAD","08","Non-landed Properties","NA","2700","1100 to 1200","May-2021"
"2430","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","1800","400 to 500","May-2021"
"2431","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","4400","1400 to 1500","May-2021"
"2432","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3800","1100 to 1200","May-2021"
"2433","SUITES 123","RANGOON ROAD","08","Non-landed Properties","2","2830","800 to 900","May-2021"
"2434","KENTISH COURT","OXFORD ROAD","08","Non-landed Properties","2","2900","1000 to 1100","May-2021"
"2435","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3650","900 to 1000","May-2021"
"2436","STURDEE RESIDENCES","BEATTY ROAD","08","Non-landed Properties","1","2200","400 to 500","May-2021"
"2437","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","3800","1100 to 1200","May-2021"
"2438","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3300","600 to 700","May-2021"
"2439","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","5200","1400 to 1500","May-2021"
"2440","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3950","1200 to 1300","May-2021"
"2441","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2400","500 to 600","May-2021"
"2442","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2850","500 to 600","May-2021"
"2443","STURDEE RESIDENCES","BEATTY ROAD","08","Non-landed Properties","2","3922","600 to 700","May-2021"
"2444","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","5000","1500 to 1600","May-2021"
"2445","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3400","700 to 800","May-2021"
"2446","NON-LANDED HOUSING DEVELOPMENT","HAMILTON ROAD","08","Non-landed Properties","NA","2600","1400 to 1500","May-2021"
"2447","STURDEE RESIDENCES","BEATTY ROAD","08","Non-landed Properties","1","2400","400 to 500","May-2021"
"2448","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","4400","800 to 900","May-2021"
"2449","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3100","900 to 1000","May-2021"
"2450","NON-LANDED HOUSING DEVELOPMENT","STARLIGHT ROAD","08","Non-landed Properties","NA","3000","700 to 800","May-2021"
"2451","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3800","900 to 1000","May-2021"
"2452","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2850","600 to 700","May-2021"
"2453","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","2","3450","900 to 1000","May-2021"
"2454","D'CAMBRIDGE","CAMBRIDGE ROAD","08","Non-landed Properties","2","2200","700 to 800","May-2021"
"2455","STUDIOS @ MARNE","MARNE ROAD","08","Non-landed Properties","NA","1950","500 to 600","May-2021"
"2456","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3000","900 to 1000","May-2021"
"2457","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3200","800 to 900","May-2021"
"2458","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","4800","1400 to 1500","May-2021"
"2459","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2900","600 to 700","May-2021"
"2460","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3000","800 to 900","May-2021"
"2461","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","4000","800 to 900","May-2021"
"2462","STURDEE RESIDENCES","BEATTY ROAD","08","Non-landed Properties","2","3606","600 to 700","May-2021"
"2463","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3700","900 to 1000","May-2021"
"2464","THE URBANITE","HERTFORD ROAD","08","Non-landed Properties","1","2000","400 to 500","May-2021"
"2465","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3100","800 to 900","May-2021"
"2466","STUDIOS @ MARNE","MARNE ROAD","08","Non-landed Properties","NA","2100","500 to 600","May-2021"
"2467","JALAN BESAR PLAZA","KITCHENER ROAD","08","Non-landed Properties","2","1450","900 to 1000","May-2021"
"2468","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3200","1000 to 1100","May-2021"
"2469","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","1","2000","300 to 400","May-2021"
"2470","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","NA","1700","200 to 300","May-2021"
"2471","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2550","600 to 700","May-2021"
"2472","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","2000","400 to 500","May-2021"
"2473","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2300","500 to 600","May-2021"
"2474","TYRWHITT 139","TYRWHITT ROAD","08","Non-landed Properties","1","1600","300 to 400","May-2021"
"2475","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3200","800 to 900","May-2021"
"2476","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","4","5000","1500 to 1600","May-2021"
"2477","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3600","800 to 900","May-2021"
"2478","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","1900","400 to 500","May-2021"
"2479","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","3","4200","1300 to 1400","May-2021"
"2480","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2700","500 to 600","May-2021"
"2481","NON-LANDED HOUSING DEVELOPMENT","HAMILTON ROAD","08","Non-landed Properties","NA","2950","1400 to 1500","May-2021"
"2482","NON-LANDED HOUSING DEVELOPMENT","JALAN BESAR","08","Non-landed Properties","NA","2600","1000 to 1100","May-2021"
"2483","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3600","900 to 1000","May-2021"
"2484","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3500","800 to 900","May-2021"
"2485","VOGX","DORSET ROAD","08","Non-landed Properties","3","4200","2000 to 2100","May-2021"
"2486","STURDEE RESIDENCES","BEATTY ROAD","08","Non-landed Properties","2","3400","600 to 700","May-2021"
"2487","CITY STUDIOS","RACE COURSE LANE","08","Non-landed Properties","2","2800","600 to 700","May-2021"
"2488","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","2750","600 to 700","May-2021"
"2489","HERTFORD COLLECTION","HERTFORD ROAD","08","Non-landed Properties","2","3200","1000 to 1100","May-2021"
"2490","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","4500","1300 to 1400","May-2021"
"2491","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3650","1300 to 1400","May-2021"
"2492","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3200","800 to 900","May-2021"
"2493","JALAN BESAR PLAZA","KITCHENER ROAD","08","Non-landed Properties","2","1530","900 to 1000","May-2021"
"2494","RACE COURSE 138","RACE COURSE ROAD","08","Non-landed Properties","1","2000","600 to 700","May-2021"
"2495","NON-LANDED HOUSING DEVELOPMENT","RANGOON ROAD","08","Non-landed Properties","NA","2700","700 to 800","May-2021"
"2496","NON-LANDED HOUSING DEVELOPMENT","PENHAS ROAD","08","Non-landed Properties","NA","3000","1100 to 1200","May-2021"
"2497","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2700","500 to 600","May-2021"
"2498","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3000","800 to 900","May-2021"
"2499","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1100 to 1200","May-2021"
"2500","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3900","1200 to 1300","May-2021"
"2501","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3700","800 to 900","May-2021"
"2502","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3100","800 to 900","May-2021"
"2503","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2900","500 to 600","May-2021"
"2504","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","NA","1700","300 to 400","May-2021"
"2505","SOHO 188","RACE COURSE ROAD","08","Non-landed Properties","1","2080","300 to 400","May-2021"
"2506","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","NA","1670","300 to 400","May-2021"
"2507","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1100 to 1200","May-2021"
"2508","SUITES @ OWEN","OWEN ROAD","08","Non-landed Properties","1","3100","600 to 700","May-2021"
"2509","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","3","2800","600 to 700","May-2021"
"2510","NON-LANDED HOUSING DEVELOPMENT","SING JOO WALK","08","Non-landed Properties","NA","2900","700 to 800","May-2021"
"2511","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3200","800 to 900","May-2021"
"2512","70@TRURO","TRURO ROAD","08","Non-landed Properties","2","2350","400 to 500","May-2021"
"2513","SUITES @ OWEN","OWEN ROAD","08","Non-landed Properties","1","2200","500 to 600","May-2021"
"2514","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3400","800 to 900","May-2021"
"2515","THE CITRON RESIDENCES","MARNE ROAD","08","Non-landed Properties","2","3400","700 to 800","May-2021"
"2516","VANADIUM","HERTFORD ROAD","08","Non-landed Properties","2","2300","800 to 900","May-2021"
"2517","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","NA","1670","300 to 400","May-2021"
"2518","STURDEE RESIDENCES","BEATTY ROAD","08","Non-landed Properties","1","2400","400 to 500","May-2021"
"2519","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","4","6300","1800 to 1900","May-2021"
"2520","NON-LANDED HOUSING DEVELOPMENT","CARLISLE ROAD","08","Non-landed Properties","NA","1800","900 to 1000","May-2021"
"2521","NON-LANDED HOUSING DEVELOPMENT","CARLISLE ROAD","08","Non-landed Properties","NA","1800","900 to 1000","May-2021"
"2522","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","NA","3000","2300 to 2400","May-2021"
"2523","RACE COURSE 138","RACE COURSE ROAD","08","Non-landed Properties","1","2000","600 to 700","May-2021"
"2524","SUITES 123","RANGOON ROAD","08","Non-landed Properties","1","2100","400 to 500","May-2021"
"2525","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3600","800 to 900","May-2021"
"2526","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","2950","800 to 900","May-2021"
"2527","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3350","900 to 1000","May-2021"
"2528","FARRER PARK SUITES","OWEN ROAD","08","Non-landed Properties","NA","1950","400 to 500","May-2021"
"2529","CAVAN SUITES","CAVAN ROAD","08","Non-landed Properties","NA","1700","300 to 400","May-2021"
"2530","OXFORD SUITES","OXFORD ROAD","08","Non-landed Properties","NA","2700","900 to 1000","May-2021"
"2531","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4300","1200 to 1300","May-2021"
"2532","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","2400","700 to 800","May-2021"
"2533","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3800","1200 to 1300","May-2021"
"2534","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3300","1100 to 1200","May-2021"
"2535","KENTISH GREEN","OXFORD ROAD","08","Non-landed Properties","3","3800","1200 to 1300","May-2021"
"2536","KINTA SUITES","KINTA ROAD","08","Non-landed Properties","1","2900","400 to 500","May-2021"
"2537","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3000","600 to 700","May-2021"
"2538","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","1250","1200 to 1300","May-2021"
"2539","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3800","800 to 900","May-2021"
"2540","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","3","3800","1300 to 1400","May-2021"
"2541","NON-LANDED HOUSING DEVELOPMENT","CUFF ROAD","08","Non-landed Properties","NA","2900","1100 to 1200","May-2021"
"2542","NON-LANDED HOUSING DEVELOPMENT","DESKER ROAD","08","Non-landed Properties","NA","4000","2100 to 2200","May-2021"
"2543","NON-LANDED HOUSING DEVELOPMENT","FLANDERS SQUARE","08","Non-landed Properties","NA","3800","1000 to 1100","May-2021"
"2544","NON-LANDED HOUSING DEVELOPMENT","SING JOO WALK","08","Non-landed Properties","NA","2600","800 to 900","May-2021"
"2545","NON-LANDED HOUSING DEVELOPMENT","RANGOON ROAD","08","Non-landed Properties","NA","2250","700 to 800","May-2021"
"2546","SUITES 123","RANGOON ROAD","08","Non-landed Properties","2","3700","800 to 900","May-2021"
"2547","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3500","1200 to 1300","May-2021"
"2548","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3100","900 to 1000","May-2021"
"2549","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","1","2000","400 to 500","May-2021"
"2550","PARC SOMME","SOMME ROAD","08","Non-landed Properties","1","1900","300 to 400","May-2021"
"2551","NON-LANDED HOUSING DEVELOPMENT","RACE COURSE ROAD","08","Non-landed Properties","1","1750","300 to 400","May-2021"
"2552","NON-LANDED HOUSING DEVELOPMENT","ROWELL ROAD","08","Non-landed Properties","NA","2300","1000 to 1100","May-2021"
"2553","LITTLE INDIA CONSERVATION AREA","CHANDER ROAD","08","Non-landed Properties","NA","6000","2600 to 2700","May-2021"
"2554","TYRWHITT 139","TYRWHITT ROAD","08","Non-landed Properties","1","2000","400 to 500","May-2021"
"2555","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1200 to 1300","May-2021"
"2556","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","May-2021"
"2557","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","2150","500 to 600","May-2021"
"2558","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3000","900 to 1000","May-2021"
"2559","RANGOON 88","RANGOON ROAD","08","Non-landed Properties","1","2400","600 to 700","May-2021"
"2560","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","2100","400 to 500","May-2021"
"2561","STURDEE RESIDENCES","BEATTY ROAD","08","Non-landed Properties","1","2550","400 to 500","May-2021"
"2562","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","3","4500","1400 to 1500","May-2021"
"2563","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","3200","900 to 1000","May-2021"
"2564","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4000","1100 to 1200","May-2021"
"2565","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","3200","600 to 700","May-2021"
"2566","R66 APARTMENTS","RANGOON ROAD","08","Non-landed Properties","1","2000","400 to 500","May-2021"
"2567","SOHO 188","RACE COURSE ROAD","08","Non-landed Properties","1","2900","500 to 600","May-2021"
"2568","CITYSCAPE @FARRER PARK","MERGUI ROAD","08","Non-landed Properties","2","2950","1100 to 1200","May-2021"
"2569","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2400","500 to 600","May-2021"
"2570","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","3","3100","600 to 700","May-2021"
"2571","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4100","1800 to 1900","May-2021"
"2572","PRISTINE HEIGHTS","MERGUI ROAD","08","Non-landed Properties","3","3200","800 to 900","May-2021"
"2573","STUDIOS @ MARNE","MARNE ROAD","08","Non-landed Properties","NA","2000","400 to 500","Apr-2021"
"2574","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4100","1200 to 1300","Apr-2021"
"2575","THE CITRON RESIDENCES","MARNE ROAD","08","Non-landed Properties","2","2900","600 to 700","Apr-2021"
"2576","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1200 to 1300","Apr-2021"
"2577","THE MERLOT","KENG LEE ROAD","08","Non-landed Properties","3","3150","1000 to 1100","Apr-2021"
"2578","NON-LANDED HOUSING DEVELOPMENT","CAMBRIDGE ROAD","08","Non-landed Properties","NA","2650","800 to 900","Apr-2021"
"2579","FORTE SUITES","MERGUI ROAD","08","Non-landed Properties","2","3500","1100 to 1200","Apr-2021"
"2580","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","3","4200","1200 to 1300","Apr-2021"
"2581","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Apr-2021"
"2582","SUITES 123","RANGOON ROAD","08","Non-landed Properties","2","2900","800 to 900","Apr-2021"
"2583","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","3800","900 to 1000","Apr-2021"
"2584","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3400","800 to 900","Apr-2021"
"2585","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","2","4700","900 to 1000","Apr-2021"
"2586","MERA SPRINGS","CARLISLE ROAD","08","Non-landed Properties","2","2600","1000 to 1100","Apr-2021"
"2587","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3200","800 to 900","Apr-2021"
"2588","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","2","3000","800 to 900","Apr-2021"
"2589","CITY SQUARE RESIDENCES","KITCHENER LINK","08","Non-landed Properties","1","2500","500 to 600","Apr-2021"
"2590","RANGOON COURT","RANGOON ROAD","08","Non-landed Properties","3","3600","1500 to 1600","Apr-2021"
"2591","THE CITRON RESIDENCES","MARNE ROAD","08","Non-landed Properties","2","2800","600 to 700","Apr-2021"
"2592","KENTISH COURT","OXFORD ROAD","08","Non-landed Properties","3","3350","1300 to 1400","Apr-2021"
"2593","VANADIUM","HERTFORD ROAD","08","Non-landed Properties","3","3200","900 to 1000","Apr-2021"
"2594","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2800","600 to 700","Apr-2021"
"2595","URBAN LOFTS","RANGOON ROAD","08","Non-landed Properties","1","1850","400 to 500","Apr-2021"
"2596","CITY LOFT","RACE COURSE ROAD","08","Non-landed Properties","1","2000","400 to 500","Apr-2021"
"2597","KERRISDALE","STURDEE ROAD","08","Non-landed Properties","3","3800","1200 to 1300","Apr-2021"
"2598","NON-LANDED HOUSING DEVELOPMENT","SING AVENUE","08","Non-landed Properties","NA","3500","800 to 900","Apr-2021"
"2599","CITYLIGHTS","JELLICOE ROAD","08","Non-landed Properties","1","2700","500 to 600","Apr-2021"
"2600","URBAN LOFTS","RANGOON ROAD","08","Non-landed Properties","1","1950","600 to 700","Apr-2021"
"2601","CITY LOFT","RACE COURSE ROAD","08","Non-landed Properties","1","1800","300 to 400","Apr-2021"
"2602","28 RC SUITES","RACE COURSE LANE","08","Non-landed Properties","1","2100","400 to 500","Apr-2021"
