"S/N","Building/Project Name","Street Name","Postal District","Type","No. of Bedroom(for Non-Landed Only)","Monthly Gross Rent($)","Floor Area (sq ft)","Lease Commencement Date"
"1443","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","1","2800","500 to 600","Apr-2022"
"1444","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","5000","1200 to 1300","Apr-2022"
"1445","THE LINE @ TANJONG RHU","TANJONG RHU ROAD","15","Non-landed Properties","3","4200","1200 to 1300","Apr-2022"
"1446","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","2","5200","1000 to 1100","Apr-2022"
"1447","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","3","6000","1200 to 1300","Apr-2022"
"1448","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","2","3900","800 to 900","Apr-2022"
"1449","HERITAGE EAST","EAST COAST ROAD","15","Non-landed Properties","1","2400","300 to 400","Apr-2022"
"1450","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","1","2750","500 to 600","Apr-2022"
"1451","OCEAN PARK","EAST COAST ROAD","15","Non-landed Properties","NA","4000","1300 to 1400","Apr-2022"
"1452","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","NA","2700","500 to 600","Apr-2022"
"1453","PARADISE PALMS","DUNMAN ROAD","15","Non-landed Properties","3","4178","1100 to 1200","Apr-2022"
"1454","EVERITT GREEN","EVERITT ROAD NORTH","15","Non-landed Properties","3","3000","1200 to 1300","Apr-2022"
"1455","CORALIS","JOO CHIAT ROAD","15","Non-landed Properties","NA","3000","400 to 500","Apr-2022"
"1456","BUTTERWORTH VIEW","BUTTERWORTH LANE","15","Non-landed Properties","3","3800","1200 to 1300","Apr-2022"
"1457","THE SEAFRONT ON MEYER","MEYER ROAD","15","Non-landed Properties","3","6850","1500 to 1600","Apr-2022"
"1458","LAGOON VIEW","MARINE PARADE ROAD","15","Non-landed Properties","NA","4000","1600 to 1700","Apr-2022"
"1459","TEMBELING RESIDENCE","TEMBELING ROAD","15","Non-landed Properties","2","2700","600 to 700","Apr-2022"
"1460","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","4500","1500 to 1600","Apr-2022"
"1461","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","2","3800","900 to 1000","Apr-2022"
"1462","SIGLAP CENTRE","SIGLAP ROAD","15","Non-landed Properties","NA","4143","1600 to 1700","Apr-2022"
"1463","ONE AMBER","AMBER GARDENS","15","Non-landed Properties","3","4800","1300 to 1400","Apr-2022"
"1464","VILLA MARTIA","MARTIA ROAD","15","Non-landed Properties","3","3800","1200 to 1300","Apr-2022"
"1465","IMPERIAL HEIGHTS","IPOH LANE","15","Non-landed Properties","1","2700","400 to 500","Apr-2022"
"1466","PARKSHORE","TANJONG RHU ROAD","15","Non-landed Properties","3","5400","1600 to 1700","Apr-2022"
"1467","THE ESTA","AMBER GARDENS","15","Non-landed Properties","2","3750","1000 to 1100","Apr-2022"
"1468","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","4500","1100 to 1200","Apr-2022"
"1469","PARC ELEGANCE","TELOK KURAU ROAD","15","Non-landed Properties","2","2500","500 to 600","Apr-2022"
"1470","TREESCAPE","LORONG N TELOK KURAU","15","Non-landed Properties","1","2200","400 to 500","Apr-2022"
"1471","HAIG RESIDENCES","HAIG ROAD","15","Non-landed Properties","NA","2200","400 to 500","Apr-2022"
"1472","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","3","4900","1300 to 1400","Apr-2022"
"1473","SIGLAP V","FIRST STREET","15","Non-landed Properties","1","2300","500 to 600","Apr-2022"
"1474","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","2","4500","1100 to 1200","Apr-2022"
"1475","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","4500","1500 to 1600","Apr-2022"
"1476","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3300","900 to 1000","Apr-2022"
"1477","PALM GALLERIA","LORONG K TELOK KURAU","15","Non-landed Properties","3","3500","900 to 1000","Apr-2022"
"1478","VILLA MARINA","JALAN SEMPADAN","15","Non-landed Properties","4","3600","2300 to 2400","Apr-2022"
"1479","TANJONG RIA CONDOMINIUM","TANJONG RHU ROAD","15","Non-landed Properties","3","4600","1200 to 1300","Apr-2022"
"1480","ESTIQUE","ROSE LANE","15","Non-landed Properties","2","1990","500 to 600","Apr-2022"
"1481","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","4000","1100 to 1200","Apr-2022"
"1482","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","2","3700","900 to 1000","Apr-2022"
"1483","THE RED HOUSE","EAST COAST ROAD","15","Non-landed Properties","1","2500","700 to 800","Apr-2022"
"1484","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","2","3800","800 to 900","Apr-2022"
"1485","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3700","1300 to 1400","Apr-2022"
"1486","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","3","4900","1400 to 1500","Apr-2022"
"1487","EAST PALM","PALM ROAD","15","Non-landed Properties","3","4500","1700 to 1800","Apr-2022"
"1488","SIGLAP COURT","SIGLAP ROAD","15","Non-landed Properties","NA","2000","1200 to 1300","Apr-2022"
"1489","LAGUNA PARK","MARINE PARADE ROAD","15","Non-landed Properties","NA","2700","1400 to 1500","Apr-2022"
"1490","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","5800","1600 to 1700","Apr-2022"
"1491","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","2","3700","1100 to 1200","Apr-2022"
"1492","SPRING @ KATONG","CEYLON ROAD","15","Non-landed Properties","2","4000","1100 to 1200","Apr-2022"
"1493","KATONG REGENCY","TANJONG KATONG ROAD","15","Non-landed Properties","1","3700","500 to 600","Apr-2022"
"1494","BUTTERWORTH 8","BUTTERWORTH LANE","15","Non-landed Properties","4","4900","1700 to 1800","Apr-2022"
"1495","IMPERIAL HEIGHTS","IPOH LANE","15","Non-landed Properties","1","2000","400 to 500","Apr-2022"
"1496","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","3","4500","1900 to 2000","Apr-2022"
"1497","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","2","3050","1100 to 1200","Apr-2022"
"1498","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","3","3300","1100 to 1200","Apr-2022"
"1499","QUESTA @ DUNMAN","DUNMAN ROAD","15","Non-landed Properties","2","3200","700 to 800","Apr-2022"
"1500","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","2","4000","1100 to 1200","Apr-2022"
"1501","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","NA","3499","1200 to 1300","Apr-2022"
"1502","PARC BLEU","JOO CHIAT PLACE","15","Non-landed Properties","1","1950","400 to 500","Apr-2022"
"1503","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","3","3650","1200 to 1300","Apr-2022"
"1504","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","2","3200","1000 to 1100","Apr-2022"
"1505","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","1","2815","600 to 700","Apr-2022"
"1506","EASTERN LAGOON","UPPER EAST COAST ROAD","15","Non-landed Properties","2","2300","800 to 900","Apr-2022"
"1507","VILLA MARINA","JALAN SEMPADAN","15","Non-landed Properties","3","3500","1200 to 1300","Apr-2022"
"1508","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","NA","6500","2100 to 2200","Apr-2022"
"1509","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","3","6300","1500 to 1600","Apr-2022"
"1510","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","4600","1500 to 1600","Apr-2022"
"1511","EASTBAY","TAY LIAN TECK ROAD","15","Non-landed Properties","1","2150","600 to 700","Apr-2022"
"1512","ST PATRICK'S LOFT","ST. PATRICK'S ROAD","15","Non-landed Properties","3","3800","1200 to 1300","Apr-2022"
"1513","TIERRA VUE","ST. PATRICK'S ROAD","15","Non-landed Properties","3","4000","1200 to 1300","Apr-2022"
"1514","FERNWOOD TOWERS","FERNWOOD TERRACE","15","Non-landed Properties","2","3000","800 to 900","Apr-2022"
"1515","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","3","4550","1200 to 1300","Apr-2022"
"1516","WORTHINGTON","BUTTERWORTH LANE","15","Non-landed Properties","3","3200","1000 to 1100","Apr-2022"
"1517","THE MONTAGE","LORONG M TELOK KURAU","15","Non-landed Properties","3","6000","1600 to 1700","Apr-2022"
"1518","THE SEAWIND","LORONG M TELOK KURAU","15","Non-landed Properties","NA","2500","600 to 700","Apr-2022"
"1519","FINLAND GARDENS","EAST COAST TERRACE","15","Non-landed Properties","4","3700","1800 to 1900","Apr-2022"
"1520","PARC ELEGANCE","TELOK KURAU ROAD","15","Non-landed Properties","NA","1800","300 to 400","Apr-2022"
"1521","SIGLAP COURT","SIGLAP ROAD","15","Non-landed Properties","NA","2350","1100 to 1200","Apr-2022"
"1522","THE SUNNY LEGEND","LORONG H TELOK KURAU","15","Non-landed Properties","3","2800","800 to 900","Apr-2022"
"1523","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","3","6000","1400 to 1500","Apr-2022"
"1524","STRAITS MANSIONS","SEA AVENUE","15","Non-landed Properties","3","4650","1000 to 1100","Apr-2022"
"1525","FULCRUM","FORT ROAD","15","Non-landed Properties","2","3100","600 to 700","Apr-2022"
"1526","ONE AMBER","AMBER GARDENS","15","Non-landed Properties","4","5900","1700 to 1800","Apr-2022"
"1527","THE MEYERISE","MEYER ROAD","15","Non-landed Properties","2","4500","800 to 900","Apr-2022"
"1528","THE COTZ","TELOK KURAU ROAD","15","Non-landed Properties","NA","1700","300 to 400","Apr-2022"
"1529","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","5500","2000 to 2100","Apr-2022"
"1530","EQUATORIAL APARTMENTS","MEYER ROAD","15","Non-landed Properties","4","5000","2400 to 2500","Apr-2022"
"1531","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","NA","2800","1600 to 1700","Apr-2022"
"1532","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","3","3700","1200 to 1300","Apr-2022"
"1533","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","4050","1400 to 1500","Apr-2022"
"1534","FRANKEL ESTATE","BURNFOOT TERRACE","15","Non-landed Properties","NA","3421","1100 to 1200","Apr-2022"
"1535","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","NA","5783","2100 to 2200","Apr-2022"
"1536","COSTA RHU","RHU CROSS","15","Non-landed Properties","3","5500","1700 to 1800","Apr-2022"
"1537","PEBBLE BAY","TANJONG RHU ROAD","15","Non-landed Properties","3","8300","2300 to 2400","Apr-2022"
"1538","AALTO","MEYER ROAD","15","Non-landed Properties","3","5500","1500 to 1600","Apr-2022"
"1539","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","3","7800","1700 to 1800","Apr-2022"
"1540","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","3","5200","1200 to 1300","Apr-2022"
"1541","SEASIDE RESIDENCES","SIGLAP LINK","15","Non-landed Properties","1","2960","500 to 600","Apr-2022"
"1542","CASUARINA COVE","TANJONG RHU ROAD","15","Non-landed Properties","3","5300","1500 to 1600","Apr-2022"
"1543","LE CONNEY PARK","LORONG L TELOK KURAU","15","Non-landed Properties","NA","3200","1100 to 1200","Apr-2022"
"1544","VERSAILLES","HEMMANT ROAD","15","Non-landed Properties","3","2800","1200 to 1300","Apr-2022"
"1545","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","5000","1500 to 1600","Apr-2022"
"1546","SUNDANCE VISTA","KOON SENG ROAD","15","Non-landed Properties","NA","2500","500 to 600","Apr-2022"
"1547","THE ASTERIA","MARTIA ROAD","15","Non-landed Properties","2","3400","900 to 1000","Apr-2022"
"1548","BUTTERWORTH 8","BUTTERWORTH LANE","15","Non-landed Properties","3","4200","1300 to 1400","Apr-2022"
"1549","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","3","4000","1500 to 1600","Apr-2022"
"1550","LAGUNA PARK","MARINE PARADE ROAD","15","Non-landed Properties","NA","4000","1400 to 1500","Apr-2022"
"1551","FRANKEL ESTATE","FRANKEL AVENUE","15","Non-landed Properties","NA","3558","1300 to 1400","Apr-2022"
"1552","LAGOON VIEW","MARINE PARADE ROAD","15","Non-landed Properties","NA","3000","1600 to 1700","Apr-2022"
"1553","COSTA RHU","RHU CROSS","15","Non-landed Properties","4","7500","2200 to 2300","Apr-2022"
"1554","SEA AVENUE RESIDENCES","SEA AVENUE","15","Non-landed Properties","3","4500","1600 to 1700","Apr-2022"
"1555","LAGUNA PARK","MARINE PARADE ROAD","15","Non-landed Properties","NA","3500","1600 to 1700","Apr-2022"
"1556","THE LUSH","DUKU ROAD","15","Non-landed Properties","1","2700","500 to 600","Apr-2022"
"1557","38 I SUITES","IPOH LANE","15","Non-landed Properties","1","2700","500 to 600","Apr-2022"
"1558","PALM GALLERIA","LORONG K TELOK KURAU","15","Non-landed Properties","3","2500","1000 to 1100","Apr-2022"
"1559","THE SEAFRONT ON MEYER","MEYER ROAD","15","Non-landed Properties","4","7500","2000 to 2100","Apr-2022"
"1560","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","4800","1600 to 1700","Apr-2022"
"1561","THE ODEON KATONG","EAST COAST ROAD","15","Non-landed Properties","NA","2300","500 to 600","Apr-2022"
"1562","AMBER RESIDENCES","AMBER ROAD","15","Non-landed Properties","2","4500","1100 to 1200","Apr-2022"
"1563","KATONG GARDENS","TEMBELING ROAD","15","Non-landed Properties","NA","4100","1900 to 2000","Apr-2022"
"1564","HAIG LODGE","HAIG ROAD","15","Non-landed Properties","NA","2500","1300 to 1400","Apr-2022"
"1565","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","NA","3100","1200 to 1300","Apr-2022"
"1566","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","NA","4289","1600 to 1700","Apr-2022"
"1567","MARINE BLUE","MARINE PARADE ROAD","15","Non-landed Properties","1","3500","600 to 700","Apr-2022"
"1568","ROYALE MANSIONS","PULASAN ROAD","15","Non-landed Properties","NA","2750","1200 to 1300","Apr-2022"
"1569","EASTERN RESIDENCE","JOO CHIAT PLACE","15","Non-landed Properties","3","2600","1100 to 1200","Apr-2022"
"1570","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","4300","1300 to 1400","Apr-2022"
"1571","TAIPAN GRAND","MARINE PARADE ROAD","15","Non-landed Properties","3","4000","1200 to 1300","Apr-2022"
"1572","SEVENTY SAINT PATRICK'S","ST. PATRICK'S ROAD","15","Non-landed Properties","3","4500","1200 to 1300","Apr-2022"
"1573","STUDIOS@TEMBELING","TEMBELING ROAD","15","Non-landed Properties","1","2300","300 to 400","Apr-2022"
"1574","SIGLAP CENTRE","SIGLAP ROAD","15","Non-landed Properties","NA","3519","1200 to 1300","Apr-2022"
"1575","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","3","5400","1400 to 1500","Apr-2022"
"1576","SEASIDE RESIDENCES","SIGLAP LINK","15","Non-landed Properties","1","3000","400 to 500","Apr-2022"
"1577","EASTSIDE LOFT","TANJONG KATONG ROAD","15","Non-landed Properties","3","5000","1300 to 1400","Apr-2022"
"1578","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","NA","2700","1200 to 1300","Apr-2022"
"1579","CORALIS","JOO CHIAT ROAD","15","Non-landed Properties","3","5300","1200 to 1300","Apr-2022"
"1580","PEBBLE BAY","TANJONG RHU ROAD","15","Non-landed Properties","1","2850","900 to 1000","Apr-2022"
"1581","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","3","6100","1400 to 1500","Apr-2022"
"1582","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","NA","2500","1200 to 1300","Apr-2022"
"1583","RIVEREDGE","SAMPAN PLACE","15","Non-landed Properties","2","4000","1000 to 1100","Apr-2022"
"1584","38 I SUITES","IPOH LANE","15","Non-landed Properties","2","2200","500 to 600","Apr-2022"
"1585","THE MAKENA","MEYER ROAD","15","Non-landed Properties","3","6500","1500 to 1600","Apr-2022"
"1586","AMBERGLADES","AMBER GARDENS","15","Non-landed Properties","NA","3779","1200 to 1300","Apr-2022"
"1587","SONG LANG GREEN","KOON SENG ROAD","15","Non-landed Properties","3","2600","1200 to 1300","Apr-2022"
"1588","IMPERIAL HEIGHTS","IPOH LANE","15","Non-landed Properties","1","1700","400 to 500","Apr-2022"
"1589","GRAND DUCHESS AT ST PATRICK'S","ST. PATRICK'S ROAD","15","Non-landed Properties","4","8650","2500 to 2600","Apr-2022"
"1590","THE SOVEREIGN","MEYER ROAD","15","Non-landed Properties","NA","9000","2600 to 2700","Apr-2022"
"1591","THE SEAFRONT ON MEYER","MEYER ROAD","15","Non-landed Properties","3","5500","1600 to 1700","Apr-2022"
"1592","FULCRUM","FORT ROAD","15","Non-landed Properties","1","2100","600 to 700","Apr-2022"
"1593","KING'S MANSION","TANJONG KATONG ROAD","15","Non-landed Properties","3","3800","1600 to 1700","Apr-2022"
"1594","ONE AMBER","AMBER GARDENS","15","Non-landed Properties","1","2900","500 to 600","Apr-2022"
"1595","THE CARPMAELINA","CARPMAEL ROAD","15","Non-landed Properties","3","3050","1200 to 1300","Apr-2022"
"1596","AMBER RESIDENCES","AMBER ROAD","15","Non-landed Properties","2","4800","1100 to 1200","Apr-2022"
"1597","7 ON CHAPEL","CHAPEL ROAD","15","Non-landed Properties","2","3200","700 to 800","Apr-2022"
"1598","NEPTUNE COURT","MARINE VISTA","15","Non-landed Properties","NA","3500","1600 to 1700","Apr-2022"
"1599","FERNWOOD TOWERS","FERNWOOD TERRACE","15","Non-landed Properties","3","4500","1100 to 1200","Apr-2022"
"1600","RIVEREDGE","SAMPAN PLACE","15","Non-landed Properties","3","5600","1300 to 1400","Apr-2022"
"1601","SANCTUARY GREEN","TANJONG RHU ROAD","15","Non-landed Properties","3","4000","1300 to 1400","Apr-2022"
"1602","FORT GARDENS","FORT ROAD","15","Non-landed Properties","NA","3600","1400 to 1500","Apr-2022"
"1603","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","NA","6000","2100 to 2200","Apr-2022"
"1604","THE SHORE RESIDENCES","AMBER ROAD","15","Non-landed Properties","2","4200","900 to 1000","Apr-2022"
"1605","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3900","1000 to 1100","Apr-2022"
"1606","THE LINE @ TANJONG RHU","TANJONG RHU ROAD","15","Non-landed Properties","1","2300","400 to 500","Apr-2022"
"1607","THE RED HOUSE","EAST COAST ROAD","15","Non-landed Properties","2","3000","700 to 800","Apr-2022"
"1608","CASUARINA COVE","TANJONG RHU ROAD","15","Non-landed Properties","3","4800","1600 to 1700","Apr-2022"
"1609","38 I SUITES","IPOH LANE","15","Non-landed Properties","1","2000","400 to 500","Apr-2022"
"1610","WATER PLACE","TANJONG RHU ROAD","15","Non-landed Properties","2","3400","900 to 1000","Apr-2022"
"1611","FLAMINGO VALLEY","SIGLAP ROAD","15","Non-landed Properties","3","4300","1300 to 1400","Apr-2022"
"1612","SIGLAP V","FIRST STREET","15","Non-landed Properties","2","2700","1000 to 1100","Apr-2022"
"1613","OCEAN PARK","EAST COAST ROAD","15","Non-landed Properties","NA","5100","2100 to 2200","Apr-2022"
"1614","CASUARINA COVE","TANJONG RHU ROAD","15","Non-landed Properties","3","4400","1500 to 1600","Apr-2022"
"1615","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","2","4600","900 to 1000","Apr-2022"
"1616","MANDARIN GARDENS","SIGLAP ROAD","15","Non-landed Properties","2","2300","1000 to 1100","Apr-2022"
"1617","LA VILLE","TANJONG RHU ROAD","15","Non-landed Properties","3","3200","1900 to 2000","Apr-2022"
"1618","H RESIDENCES","LORONG H TELOK KURAU","15","Non-landed Properties","2","3500","800 to 900","Apr-2022"
"1619","TANJONG RIA CONDOMINIUM","TANJONG RHU ROAD","15","Non-landed Properties","3","4000","1200 to 1300","Apr-2022"
"1620","TIVOLI GRANDE","KOON SENG ROAD","15","Non-landed Properties","2","2300","600 to 700","Apr-2022"
"1621","D'ECOSIA","STILL ROAD SOUTH","15","Non-landed Properties","1","1800","500 to 600","Apr-2022"
"1622","FULCRUM","FORT ROAD","15","Non-landed Properties","2","3900","800 to 900","Apr-2022"
"1623","SANTA FE MANSIONS","MARGATE ROAD","15","Non-landed Properties","3","2950","1000 to 1100","Apr-2022"
"1624","SIGLAP V","FIRST STREET","15","Non-landed Properties","1","1900","400 to 500","Apr-2022"
"1625","POH HENG COURT","WOO MON CHEW ROAD","15","Non-landed Properties","NA","3300","1700 to 1800","Apr-2022"
"1626","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3500","1000 to 1100","Apr-2022"
"1627","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","2","3700","1100 to 1200","Apr-2022"
"1628","COTE D'AZUR","MARINE PARADE ROAD","15","Non-landed Properties","1","2950","900 to 1000","Apr-2022"
"1629","SUITES @ AMBER","AMBER ROAD","15","Non-landed Properties","3","3500","900 to 1000","Apr-2022"
"1630","TIERRA VUE","ST. PATRICK'S ROAD","15","Non-landed Properties","3","4600","1200 to 1300","Apr-2022"
"1631","ONE AMBER","AMBER GARDENS","15","Non-landed Properties","1","3400","500 to 600","Apr-2022"
"1632","NON-LANDED HOUSING DEVELOPMENT","JALAN SEMPADAN","15","Non-landed Properties","NA","2300","1000 to 1100","Apr-2022"
"1633","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","NA","2800","1400 to 1500","Apr-2022"
"1634","NON-LANDED HOUSING DEVELOPMENT","TANJONG KATONG ROAD","15","Non-landed Properties","NA","2450","1100 to 1200","Apr-2022"
"1635","NON-LANDED HOUSING DEVELOPMENT","TANJONG KATONG ROAD","15","Non-landed Properties","NA","3600","1000 to 1100","Apr-2022"
"1636","NON-LANDED HOUSING DEVELOPMENT","DUKU ROAD","15","Non-landed Properties","NA","3000","900 to 1000","Apr-2022"
"1637","NON-LANDED HOUSING DEVELOPMENT","DUKU ROAD","15","Non-landed Properties","NA","3000","900 to 1000","Apr-2022"
"1638","NON-LANDED HOUSING DEVELOPMENT","DUKU ROAD","15","Non-landed Properties","NA","6000","1800 to 1900","Apr-2022"
"1639","NON-LANDED HOUSING DEVELOPMENT","EAST COAST ROAD","15","Non-landed Properties","NA","2200","1000 to 1100","Apr-2022"
"1640","NON-LANDED HOUSING DEVELOPMENT","ONAN ROAD","15","Non-landed Properties","NA","3200","1800 to 1900","Apr-2022"
"1641","NON-LANDED HOUSING DEVELOPMENT","TEMBELING ROAD","15","Non-landed Properties","NA","2900","1200 to 1300","Apr-2022"
"1642","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","NA","2900","1500 to 1600","Apr-2022"
"1643","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","NA","3800","900 to 1000","Apr-2022"
"1644","NON-LANDED HOUSING DEVELOPMENT","TANJONG KATONG ROAD","15","Non-landed Properties","NA","2800","800 to 900","Apr-2022"
"1645","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT PLACE","15","Non-landed Properties","NA","2800","900 to 1000","Apr-2022"
"1646","AXIS @ SIGLAP","EAST COAST TERRACE","15","Non-landed Properties","2","3050","900 to 1000","Apr-2022"
"1647","SIGLAP V","FIRST STREET","15","Non-landed Properties","1","2250","500 to 600","Apr-2022"
"1648","THE BELVEDERE","MEYER ROAD","15","Non-landed Properties","3","4500","1200 to 1300","Apr-2022"
"1649","SEASIDE RESIDENCES","SIGLAP LINK","15","Non-landed Properties","2","4200","700 to 800","Apr-2022"
"1650","ISUITES @ MARSHALL","MARSHALL ROAD","15","Non-landed Properties","2","2800","600 to 700","Apr-2022"
"1651","THE NCLAVE","LORONG N TELOK KURAU","15","Non-landed Properties","3","3800","1000 to 1100","Apr-2022"
"1652","SUNDANCE SUITES","DUKU PLACE","15","Non-landed Properties","1","3000","600 to 700","Apr-2022"
"1653","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","2","4500","1000 to 1100","Apr-2022"
"1654","JC COURT","JOO CHIAT PLACE","15","Non-landed Properties","3","4200","1400 to 1500","Apr-2022"
"1655","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT ROAD","15","Non-landed Properties","NA","2600","1100 to 1200","Apr-2022"
"1656","NON-LANDED HOUSING DEVELOPMENT","TANJONG KATONG ROAD","15","Non-landed Properties","NA","2250","700 to 800","Apr-2022"
"1657","NON-LANDED HOUSING DEVELOPMENT","UPPER EAST COAST ROAD","15","Non-landed Properties","NA","2300","1500 to 1600","Apr-2022"
"1658","NON-LANDED HOUSING DEVELOPMENT","JOO CHIAT PLACE","15","Non-landed Properties","NA","2500","1300 to 1400","Apr-2022"
"1659","HAWAII TOWER","MEYER ROAD","15","Non-landed Properties","3","4500","2200 to 2300","Apr-2022"
"1660","POSHGROVE EAST","EAST COAST ROAD","15","Non-landed Properties","4","6150","2200 to 2300","Apr-2022"
"1661","THE SEA VIEW","AMBER ROAD","15","Non-landed Properties","4","6500","1500 to 1600","Apr-2022"
"1662","MELINIA COURT","LORONG M TELOK KURAU","15","Non-landed Properties","2","2200","1200 to 1300","Apr-2022"
"1663","ONE FORT","FORT ROAD","15","Non-landed Properties","3","3400","1200 to 1300","Apr-2022"
"1664","TIERRA VUE","ST. PATRICK'S ROAD","15","Non-landed Properties","2","3500","900 to 1000","Apr-2022"
"1665","COSTA RHU","RHU CROSS","15","Non-landed Properties","2","3400","900 to 1000","Apr-2022"
"1666","HAWAII TOWER","MEYER ROAD","15","Non-landed Properties","3","5300","2200 to 2300","Apr-2022"
"1667","SPRING GARDENS","HAIG ROAD","15","Non-landed Properties","1","2700","1100 to 1200","Apr-2022"
"1668","HAWAII TOWER","MEYER ROAD","15","Non-landed Properties","5","7000",">3000","Apr-2022"
"1669","IDYLLIC RESIDENCES","LORONG M TELOK KURAU","15","Non-landed Properties","1","2600","700 to 800","Apr-2022"
"1670","LAGOON VIEW","MARINE PARADE ROAD","15","Non-landed Properties","NA","3000","1600 to 1700","Apr-2022"
"1671","LAGOON VIEW","MARINE PARADE ROAD","15","Non-landed Properties","NA","4100","1600 to 1700","Apr-2022"
"1672","SUNNY PALMS","LORONG G TELOK KURAU","15","Non-landed Properties","3","4400","2900 to 3000","Apr-2022"
"1673","THE ATRIA AT MEYER","MEYER ROAD","15","Non-landed Properties","NA","4200","1300 to 1400","Apr-2022"
"1674","SIGLAP COURT","SIGLAP ROAD","15","Non-landed Properties","NA","1800","1400 to 1500","Apr-2022"
"1675","SIGLAP V","FIRST STREET","15","Non-landed Properties","2","2500","1000 to 1100","Apr-2022"
"1676","SILVERSEA","MARINE PARADE ROAD","15","Non-landed Properties","2","5300","900 to 1000","Apr-2022"
"1677","PARK COURT","LORONG 101 CHANGI","15","Non-landed Properties","3","3200","900 to 1000","Apr-2022"
"1678","THE WATERSIDE","TANJONG RHU ROAD","15","Non-landed Properties","NA","9200","2400 to 2500","Apr-2022"
"1679","CASUARINA COVE","TANJONG RHU ROAD","15","Non-landed Properties","2","4000","1300 to 1400","Apr-2022"
"1680","LAGOON VIEW","MARINE PARADE ROAD","15","Non-landed Properties","NA","3500","1600 to 1700","Apr-2022"
